id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,zscore
7258306,Studio in the Heart of Greenwich!!!,23387933,John,Manhattan,Greenwich Village,40.73088,-74.00035,Entire home/apt,2.146128035678238,1,1,2015-07-13,0.02,1,0,0.9979688574199201
7258864,No better location in Williamsburg!,2662538,Conrad,Brooklyn,Williamsburg,40.71563,-73.95737,Private room,1.9242792860618816,1,204,2019-06-22,4.24,1,319,-0.9463855431517493
7259369,1 Bedroom Apartment in Nolita/ Soho,20404001,Emma,Manhattan,Nolita,40.7208,-73.99647,Entire home/apt,1.9030899869919435,1,1,2015-07-12,0.02,1,0,-1.08526800033544
7260012,Spacious Brownstone Getaway,24269641,Kai,Brooklyn,Bedford-Stuyvesant,40.68782,-73.935,Entire home/apt,2.060697840353612,1,0,,,1,0,0.12995350002185344
7262068,Studio apt. Central Park West,24884055,Monada,Manhattan,Upper West Side,40.79715,-73.96873,Private room,1.9030899869919435,1,0,,,1,0,-1.08526800033544
7264263,Beautiful classic NYC studio,5030772,Jessica,Manhattan,Upper East Side,40.77258,-73.95213,Entire home/apt,2.0791812460476247,1,13,2016-12-27,0.27,1,0,0.30355657150146675
7264471,Sunset Park Sublet,15416709,Me'lissa,Brooklyn,Sunset Park,40.65295,-74.00411,Private room,1.845098040014257,5,0,,,1,0,-1.4324741432946666
7264496,MorningsideHeights/Columbia Studio,38032297,Melissa,Manhattan,Morningside Heights,40.80445,-73.9649,Entire home/apt,2.146128035678238,4,2,2015-08-21,0.04,1,0,0.9979688574199201
7264560,"Spacious Room in Creative Neighborhood, JMZ line",37362312,Francesco,Brooklyn,Bushwick,40.69622,-73.93394,Private room,1.845098040014257,1,1,2017-05-07,0.04,2,115,-1.4324741432946666
7265079,Park Slope sweet cozy home! Wifi!,912400,Ming,Brooklyn,Park Slope,40.6756,-73.97781,Private room,1.9493900066449128,5,102,2019-06-19,2.17,1,255,-0.772782471672136
7265249,"South Slope Sunny 2 Bedroom, 2 bath",38038797,Robin,Brooklyn,Sunset Park,40.66226,-73.98956,Entire home/apt,2.0969100130080562,2,11,2018-12-27,0.23,1,10,0.4771596429810801
7269771,CLEAN COZY & COMFY E. VILLAGE PAD,16155254,Lina,Manhattan,Stuyvesant Town,40.7305,-73.98043,Entire home/apt,2.2041199826559246,1,150,2019-06-01,3.21,4,238,1.6923811433383735
7271876,Cozy 1 Bedroom Bushwick Apt off Dekalb L,38073985,Nicole,Brooklyn,Bushwick,40.7005,-73.91816,Entire home/apt,1.8750612633917,60,0,,,1,0,-1.2588710718150533
7272453,East Village Spacious Room,38076944,Hanna,Manhattan,East Village,40.73031,-73.98784,Private room,1.954242509439325,3,0,,,1,0,-0.7380618573762132
7274441,Beautiful BedStuy Brownstone Apt,7079175,Al-Nisa,Brooklyn,Bedford-Stuyvesant,40.69197,-73.93193,Private room,2.0,1,0,,,1,0,-0.3908557144169866
7277143,Quiet private room upper east side,24821272,Sabrina,Manhattan,Upper East Side,40.77877,-73.94824,Private room,2.0,1,3,2015-10-23,0.06,1,0,-0.3908557144169866
7277878,Sunny and Spacious 1 Bedroom!,6862694,Hayley,Brooklyn,Prospect Heights,40.67628,-73.96425,Entire home/apt,1.954242509439325,5,1,2015-09-02,0.02,1,0,-0.7380618573762132
7278762,"Private Rooftop balcony, skylight PH 2 beds",22816592,Susi,Queens,Elmhurst,40.73626,-73.87143,Entire home/apt,2.1986570869544226,30,130,2019-06-23,2.71,1,311,1.6229399147465282
7279657,1 Bdr. Apt. in Ridgewood/Bushwick,13904931,Nick,Queens,Ridgewood,40.70735,-73.90696,Entire home/apt,2.041392685158225,1,0,,,1,0,-0.04364957145775991
7280322,Brownstone Studio with EVERYTHING,7705129,Junho,Brooklyn,Park Slope,40.67128,-73.97863,Entire home/apt,2.0,5,0,,,1,0,-0.3908557144169866
7286166,Private room & bath in modern apt,5369287,Tatiana,Brooklyn,Williamsburg,40.70995,-73.96722,Private room,2.113943352306837,1,13,2017-05-08,0.28,1,188,0.6507627144606934
7286324,"Cozy private room in Astoria, 15 min to Manhattan",97580,Igor,Queens,Long Island City,40.7631,-73.92936,Private room,1.845098040014257,3,137,2019-06-24,2.84,1,8,-1.4324741432946666
7288752,Comfortable Greenpoint Apt. Short or Longer Stay,38169148,Liz,Brooklyn,Greenpoint,40.72642,-73.94519,Private room,1.845098040014257,7,3,2016-11-16,0.06,1,0,-1.4324741432946666
7292825,New York City Luxury Building!,13976139,Lori,Manhattan,Upper West Side,40.7905,-73.97385,Entire home/apt,2.0791812460476247,10,0,,,1,0,0.30355657150146675
7302762,Spacious Duplex With Private Deck,1533248,Emily,Brooklyn,Greenpoint,40.7272,-73.95134,Entire home/apt,2.0791812460476247,3,2,2016-08-10,0.05,1,0,0.30355657150146675
7305718,"Cozy, clean studio with a view!",38269863,Andrea,Manhattan,Harlem,40.81882,-73.956,Entire home/apt,2.1760912590556813,3,0,,,1,0,1.3451750003791467
7307027,Large room in two-story brownstone,16237939,Seth,Brooklyn,Prospect Heights,40.67958,-73.96956,Private room,1.845098040014257,2,4,2016-07-11,0.09,1,0,-1.4324741432946666
7308118,Cozy Artful Zen East Village Nook,38284667,Ruth,Manhattan,East Village,40.72819,-73.98589,Private room,2.060697840353612,1,1,2015-08-07,0.02,2,0,0.12995350002185344
7309633,Small One Bedroom BK - Quiet n Cute,38294553,Joan,Brooklyn,Bedford-Stuyvesant,40.68211,-73.94775,Entire home/apt,1.8920946026904804,1,1,2015-08-08,0.02,1,0,-1.1547092289272853
7318332,Our lovely nest in the West Village,38337856,Antoine,Manhattan,Greenwich Village,40.73378,-73.99714,Entire home/apt,2.2013971243204513,5,22,2018-12-27,0.46,1,22,1.6576605290424509
7319791,Cozy  room at trendy Lower east side,19195540,Dor,Manhattan,Lower East Side,40.71894,-73.99205,Private room,2.0791812460476247,3,86,2019-06-06,1.82,3,99,0.30355657150146675
7320353,"Clean,quiet room near prospect park",5499953,R Demetre,Brooklyn,Crown Heights,40.67047,-73.95372,Private room,2.0,1,2,2015-10-08,0.04,2,365,-0.3908557144169866
7320522,Large Apt in Theatre District,38350446,Chris,Manhattan,Hell's Kitchen,40.76146,-73.9896,Private room,2.2041199826559246,5,5,2016-11-28,0.13,1,0,1.6923811433383735
7323905,Stylish East Village One Bedroom Apartment,2303270,Zeina,Manhattan,East Village,40.72947,-73.9813,Entire home/apt,2.0791812460476247,4,21,2019-06-24,1.23,1,9,0.30355657150146675
7324746,Cozy & Sunny Sage Room in Townhouse,942252,Kimberly,Brooklyn,Prospect Heights,40.67885,-73.96838,Private room,1.99563519459755,1,8,2015-09-02,0.17,2,0,-0.42557632871290924
7324832,UWS Bedroom with Rooftop Access!,379663,Kenya,Manhattan,Upper West Side,40.78763,-73.97308,Private room,2.110589710299249,3,5,2015-09-26,0.1,1,0,0.6160421001647708
7326871,Brooklyn Flavor Atelier,38380486,Tiffany,Brooklyn,Williamsburg,40.70521,-73.94258,Entire home/apt,2.146128035678238,2,4,2018-01-01,0.08,1,0,0.9979688574199201
7327096,Modern 1 BR in the East Village,33300449,Rachel,Manhattan,East Village,40.72869,-73.97653,Entire home/apt,2.0791812460476247,1,2,2016-02-21,0.05,1,0,0.30355657150146675
7327833,Charming Apartment in Crown Heights,27630423,Julianne,Brooklyn,Crown Heights,40.67464,-73.94276,Entire home/apt,2.0791812460476247,2,2,2015-10-03,0.04,1,0,0.30355657150146675
7328319,Cool Apartment in Chinatown,15743291,Maria,Manhattan,Chinatown,40.71479,-73.99284,Entire home/apt,2.0791812460476247,4,7,2017-12-31,0.15,1,0,0.30355657150146675
7328712,Flatiron 1 Bedroom,2482069,Lor,Manhattan,Flatiron District,40.74145,-73.98828,Private room,1.9777236052888478,1,0,,,1,0,-0.5644587858965999
7328775,The studio on the park!,38392850,Emma,Brooklyn,Fort Greene,40.68794,-73.97393,Entire home/apt,2.1760912590556813,3,10,2016-03-28,0.21,1,0,1.3451750003791467
7330488,Charming Classic UWS Bedroom & Balcony,18008678,Clayton,Manhattan,Upper West Side,40.80243,-73.9706,Private room,2.0,2,33,2018-04-20,0.68,2,0,-0.3908557144169866
7331201,Sunny and Homie BK Apartment,681331,Wes,Brooklyn,Crown Heights,40.66539,-73.96041,Entire home/apt,2.0791812460476247,3,5,2016-10-17,0.11,1,0,0.30355657150146675
7331835,Bright Studio heart of LES,23851015,Suwan,Manhattan,Lower East Side,40.72157,-73.98489,Entire home/apt,2.113943352306837,2,0,,,1,0,0.6507627144606934
7331850,Lovely room in Astoria,38405623,Alena,Queens,Long Island City,40.76432,-73.93401,Private room,1.845098040014257,5,0,,,1,0,-1.4324741432946666
7332196,Bright and Hip in Morningside,5628243,Drew,Manhattan,Harlem,40.81024,-73.9525,Private room,1.9777236052888478,1,10,2017-01-17,0.21,1,0,-0.5644587858965999
7336085,Midtown West short term sublet,38433605,Huishan,Manhattan,Hell's Kitchen,40.75979,-73.99402,Private room,1.9030899869919435,18,0,,,1,0,-1.08526800033544
7339802,"HUGR 1BR+ in Sugar Hill, Harlem",38452274,Aly,Manhattan,Harlem,40.82196,-73.94247,Entire home/apt,2.0,3,14,2018-01-12,0.29,1,0,-0.3908557144169866
7340318,Private Greenpoint Studio Floor 1,6772512,Curtis,Brooklyn,Greenpoint,40.72138,-73.94709,Entire home/apt,2.0,3,7,2016-10-28,0.14,1,0,-0.3908557144169866
7340902,Cozy Apt 10 minutes to Central Park,11354707,Andre,Queens,Long Island City,40.75588,-73.93117,Entire home/apt,2.113943352306837,3,6,2016-01-09,0.13,1,0,0.6507627144606934
7341077,Classic Lower East Side Apartment,21498479,Cate,Manhattan,East Village,40.72168,-73.98418,Entire home/apt,2.113943352306837,7,2,2015-09-22,0.04,1,0,0.6507627144606934
7341406,Private Spacious Room with bathroom,38460304,Leon,Brooklyn,Bedford-Stuyvesant,40.68398,-73.94101,Private room,2.0969100130080562,4,27,2019-03-09,0.57,2,312,0.4771596429810801
7341983,Brooklyn Studio apartment,38460304,Leon,Brooklyn,Bedford-Stuyvesant,40.69169,-73.93142,Entire home/apt,2.113943352306837,4,34,2019-04-28,0.73,2,340,0.6507627144606934
7342107,"Cozy, Comfy, City Living.",13891989,Gregory,Bronx,East Morrisania,40.82873,-73.89553,Entire home/apt,2.0791812460476247,1,142,2019-06-23,3.1,1,345,0.30355657150146675
7344720,Clean and comfortable 3 person private room,24260658,Kristy,Manhattan,East Harlem,40.7946,-73.93572,Private room,1.9030899869919435,2,97,2019-07-07,2.03,5,22,-1.08526800033544
7345333,Lg Bedroom Trendy Williamsburg BK,38480809,Christina,Brooklyn,Williamsburg,40.71711,-73.94259,Private room,2.0969100130080562,1,0,,,1,0,0.4771596429810801
7345443,Spacious 3 bedroom on Prospect Park,38480982,Arnold,Brooklyn,South Slope,40.66378,-73.97813,Entire home/apt,2.220108088040055,3,6,2016-09-05,0.13,1,0,1.9007048291139095
7347733,Studio in central historical Harlem,21056821,Martina,Manhattan,Harlem,40.80819,-73.94315,Entire home/apt,2.0791812460476247,1,1,2016-07-13,0.03,1,0,0.30355657150146675
7349421,Comfortable private room in Harlem,31469635,Ricky,Manhattan,Harlem,40.82606,-73.94659,Private room,1.8920946026904804,1,4,2019-07-01,0.09,2,55,-1.1547092289272853
7349633,$500/wk 1br - 150ft2 - Dec 23-Jan 4,38507835,Matt,Manhattan,East Village,40.72492,-73.97914,Private room,1.9030899869919435,6,1,2015-07-22,0.02,1,0,-1.08526800033544
7350310,East Village Studio Like Room,26925894,Alice,Manhattan,East Village,40.72962,-73.9836,Shared room,1.9030899869919435,2,2,2015-08-29,0.04,1,0,-1.08526800033544
7354701,Brooklyn Brownstone duplex + garden,3484734,JaimeLee & Travis,Brooklyn,Bedford-Stuyvesant,40.68396,-73.92872,Entire home/apt,2.2013971243204513,7,6,2019-01-04,0.19,1,1,1.6576605290424509
7355158,Artistic Brooklyn Apartment,12644018,Mary,Brooklyn,Bushwick,40.70055,-73.92193,Private room,2.1760912590556813,1,0,,,1,0,1.3451750003791467
7358093,Brooklyn Brownstone with Backyard,26202073,Raven,Brooklyn,Bushwick,40.68833,-73.91676,Entire home/apt,1.9493900066449128,5,0,,,1,0,-0.772782471672136
7358801,Luxury Hip Brand New LES ROOM w/ Terrace!,2127057,Nick And Julia,Manhattan,Lower East Side,40.72065,-73.98273,Private room,2.161368002234975,2,148,2019-07-03,3.16,1,134,1.1715719288995334
7359313,Luxury Doorman Apt in Midtown East!,38445572,Jennifer,Manhattan,Murray Hill,40.74823,-73.97447,Private room,2.113943352306837,1,2,2015-09-21,0.04,1,0,0.6507627144606934
7361434,Ditmas Park Spacious Studio Apt,38569616,Quinn,Brooklyn,Flatbush,40.64691,-73.95855,Entire home/apt,2.0,1,2,2015-12-30,0.04,1,0,-0.3908557144169866
7364008,Bohéme 1BR steps from Prospect Park,38583557,Ian,Brooklyn,Flatbush,40.65349,-73.95527,Entire home/apt,1.99563519459755,7,2,2015-08-17,0.04,1,0,-0.42557632871290924
7364374,New York Apt in the Heart of NY,8144621,Thomas,Manhattan,Chelsea,40.74627,-73.99142,Private room,2.1760912590556813,1,0,,,1,0,1.3451750003791467
7367913,Brooklyn oasis with breathtaking skyline view!,38606448,Hanna,Brooklyn,Bedford-Stuyvesant,40.68889,-73.95406,Private room,1.9030899869919435,2,8,2018-08-27,0.17,1,281,-1.08526800033544
7369852,spacious private rooms in 5bd 4bth,9059810,Vlad,Brooklyn,Sheepshead Bay,40.59244,-73.95633,Private room,1.9294189257142926,7,0,,,3,90,-0.9116649288558266
7376952,Brownstone@Central Park❤️Manhattan historic area,32004384,Karen,Manhattan,Upper West Side,40.77976,-73.97837,Private room,2.0791812460476247,7,11,2019-06-09,1.16,1,362,0.30355657150146675
7378773,Clean and Sunny Brooklyn apt!!,11129295,Melissa,Brooklyn,Bushwick,40.70178,-73.92829,Entire home/apt,1.9912260756924949,4,1,2015-09-04,0.02,1,0,-0.46029694300883195
7379929,Great E.Village Apt. Best Location!,27283579,Alexi,Manhattan,East Village,40.72423,-73.99013,Private room,2.0755469613925306,2,4,2015-08-12,0.08,1,0,0.2688359572055441
7381038,South Slope Modern + Spacious with Outdoor Deck,16283468,Philip,Brooklyn,Sunset Park,40.66196,-73.99177,Private room,1.8750612633917,1,113,2019-06-18,2.33,2,233,-1.2588710718150533
7382573,Bright room in Williamsburg loft,16548316,Phil,Brooklyn,Williamsburg,40.70767,-73.94821,Private room,1.845098040014257,14,0,,,1,0,-1.4324741432946666
7382982,Bright double room in West Village,19504544,Saga,Manhattan,West Village,40.72911,-74.00338,Private room,2.0253058652647704,5,2,2016-01-02,0.04,1,0,-0.18253202864145057
7383722,Stunning 1BR - SoHo Prime Location!,14281112,Andrew,Manhattan,SoHo,40.7221,-74.00464,Private room,2.0969100130080562,2,2,2015-10-09,0.04,1,0,0.4771596429810801
7383804,1 room available for in midtown NYC,38678875,Stanley,Manhattan,Midtown,40.75277,-73.96686,Private room,1.845098040014257,1,2,2015-07-31,0.04,1,0,-1.4324741432946666
7385651,Sunny apartment in the heart of LIC,25705189,Greta,Queens,Long Island City,40.74364,-73.95392,Entire home/apt,2.0,5,0,,,1,0,-0.3908557144169866
7385692,"Huge 1 bdr, convenient location!",38404959,Maria,Queens,Ditmars Steinway,40.77742,-73.90965,Private room,1.9294189257142926,3,3,2018-09-05,0.06,2,163,-0.9116649288558266
7386119,"Large, sunny, quiet, 2 bed apt",12517331,Robert,Brooklyn,Prospect Heights,40.67876,-73.9715,Entire home/apt,1.8750612633917,1,4,2015-11-28,0.08,1,0,-1.2588710718150533
7387862,Cozy bedroom in E. Village in July,38702813,Alexander,Manhattan,Lower East Side,40.72309,-73.98926,Private room,2.1760912590556813,1,0,,,1,0,1.3451750003791467
7387919,2 bed apartment 2 blocks from 42 st,37993952,Andrew,Manhattan,Hell's Kitchen,40.76171,-73.99478,Private room,2.1760912590556813,1,1,2015-07-23,0.02,1,0,1.3451750003791467
7389120,Boutique apartment  by the Ocean,7365834,Alex,Brooklyn,Sheepshead Bay,40.58294,-73.95897,Entire home/apt,2.110589710299249,2,45,2019-06-23,0.93,5,256,0.6160421001647708
7391230,Cosy bedroom in Williamsburg,1173652,Seb,Brooklyn,Williamsburg,40.71058,-73.9672,Private room,1.9030899869919435,2,74,2019-06-03,1.64,1,210,-1.08526800033544
7395202,Big room in Clinton Hil near subway,23425862,Gagandeep,Brooklyn,Bedford-Stuyvesant,40.69172,-73.95862,Private room,1.954242509439325,1,0,,,2,0,-0.7380618573762132
7396662,Chateau Ludlow,7489344,Noëmi,Manhattan,Lower East Side,40.71508,-73.98973,Private room,2.0791812460476247,1,18,2016-09-15,0.37,1,0,0.30355657150146675
7397237,~Sunny quiet apartment in Brooklyn~,38757107,Joanne,Brooklyn,Bedford-Stuyvesant,40.68978,-73.94444,Entire home/apt,2.0,7,2,2015-09-06,0.04,1,0,-0.3908557144169866
7397649,"Astoria 1 Bed, 2 Blocks to Train",9991314,Jenna,Queens,Astoria,40.76448,-73.92714,Entire home/apt,2.0969100130080562,2,0,,,1,0,0.4771596429810801
7399036,Amazing apartment available for a year to rent!,38706510,Sarah,Manhattan,Upper West Side,40.78015,-73.97875,Entire home/apt,2.0791812460476247,30,2,2017-09-28,0.08,1,200,0.30355657150146675
7399178,Cozy Room in the LOWER EAST SIDE!,38767720,Caitlin,Manhattan,Lower East Side,40.71934,-73.98424,Private room,1.9867717342662448,1,2,2015-12-29,0.04,1,0,-0.4950175573047546
7399754,Spacious 1BR,4343834,Sean,Brooklyn,Carroll Gardens,40.68189,-73.99695,Entire home/apt,2.1760912590556813,1,6,2016-08-02,0.12,1,0,1.3451750003791467
7400486,My Spacious & Comfy Home Away,32604265,Shaquana,Brooklyn,Crown Heights,40.67647,-73.94813,Entire home/apt,2.130333768495006,2,23,2017-06-12,0.59,1,0,0.8243657859403067
7402303,Artists' Sunny 1-BR Apt in Astoria,11962385,Dusan,Queens,Astoria,40.76778,-73.92201,Entire home/apt,2.0791812460476247,1,3,2015-08-20,0.06,1,0,0.30355657150146675
7402608,Charming Williamsburg 1 Bedroom,38788236,William,Brooklyn,Williamsburg,40.70649,-73.94505,Entire home/apt,2.0,1,11,2015-12-28,0.23,1,0,-0.3908557144169866
7403613,Spacious NOMAD 1 BR for 4,1405974,Alexander,Manhattan,Midtown,40.74603,-73.98364,Entire home/apt,2.1760912590556813,3,1,2015-08-07,0.02,1,0,1.3451750003791467
7404540,Room with a View,3401676,Nadine,Manhattan,Kips Bay,40.73774,-73.97343,Private room,1.9777236052888478,28,1,2016-05-01,0.03,1,72,-0.5644587858965999
7410868,Great spot in Lower East Side,5417646,EmiLy,Manhattan,Lower East Side,40.71546,-73.9896,Entire home/apt,2.0791812460476247,4,3,2016-05-13,0.08,1,0,0.30355657150146675
7411044,"French charm at Château Village, Greenwich Village",38827405,John,Manhattan,Greenwich Village,40.7292,-74.00209,Private room,2.161368002234975,3,62,2018-06-06,1.3,1,0,1.1715719288995334
7411421,Hip & Trendy Williamsburg 2 BR 2BA Apartment,3750905,Louis,Brooklyn,Williamsburg,40.71303,-73.9558,Entire home/apt,2.037426497940624,2,28,2019-06-22,0.61,1,170,-0.07837018575368258
7411499,Master Bedroom in Luxury Apartment,1023985,Andrew,Brooklyn,Williamsburg,40.71376,-73.95293,Private room,1.9030899869919435,3,2,2015-08-03,0.04,1,0,-1.08526800033544
7411733,Sunny apartment overlooking park,38832294,Samantha,Brooklyn,Crown Heights,40.67358,-73.94351,Entire home/apt,2.0211892990699383,1,7,2018-09-11,0.15,1,0,-0.21725264293737326
7415905,Luxury Modern Brownstone Full Apt,38850307,Elwanda,Brooklyn,Bedford-Stuyvesant,40.6846,-73.94478,Entire home/apt,2.0969100130080562,3,130,2019-07-06,2.72,1,217,0.4771596429810801
7417371,Private room in Nolita / SOHO,3417039,David,Manhattan,Nolita,40.72411,-73.99563,Private room,1.9030899869919435,2,1,2015-09-06,0.02,1,0,-1.08526800033544
7417444,Studio in Lincoln Sq - Columbus Cir,11239404,Sholeh,Manhattan,Upper West Side,40.77088,-73.98061,Entire home/apt,2.146128035678238,2,2,2015-12-01,0.04,1,0,0.9979688574199201
7418754,"Affordable, quiet, brownstone home",601586,Luke,Brooklyn,Bedford-Stuyvesant,40.68148,-73.93145,Private room,1.8976270912904414,1,0,,,1,0,-1.1199886146313627
7419040,Sunny Greenpoint 1 Bedroom with vintage feel,30423241,Nick,Brooklyn,Greenpoint,40.72927,-73.95707,Entire home/apt,2.0791812460476247,3,6,2018-04-18,0.17,2,43,0.30355657150146675
7419230,East Village Penthouse With Rooftop,22805576,Will,Manhattan,East Village,40.72163,-73.97888,Private room,2.0,1,0,,,1,0,-0.3908557144169866
7419334,Bright and beautiful 1 bedroom Apt.,19135506,Rosalia,Manhattan,Upper West Side,40.7777,-73.98796,Entire home/apt,2.1760912590556813,1,1,2015-08-10,0.02,1,0,1.3451750003791467
7421930,Long Island City- Furnished Studio,22344488,Jess,Queens,Long Island City,40.75226,-73.94089,Entire home/apt,2.041392685158225,1,9,2015-09-26,0.19,1,0,-0.04364957145775991
7426597,Sunny family-friendly 2br & parking,38902136,Michal,Brooklyn,Gowanus,40.66892,-73.99136,Entire home/apt,2.2174839442139063,3,178,2019-06-23,3.7,1,134,1.8659842148179868
7433174,Apt.-private entrance -Townhouse- 10mins. to JFK,34789416,Carl,Queens,Springfield Gardens,40.67205,-73.75343,Private room,2.037426497940624,1,1,2018-06-16,0.08,1,365,-0.07837018575368258
7433796,Room Epic View Near Freedom Tower,2134232,Crystal,Manhattan,Tribeca,40.71928,-74.01125,Private room,2.0,1,15,2017-06-08,0.34,2,0,-0.3908557144169866
7434316,Parkside Brooklyn Artist Apartment!,3861404,Stefanie,Brooklyn,Prospect-Lefferts Gardens,40.65628,-73.96014,Private room,1.845098040014257,5,3,2015-09-22,0.06,2,0,-1.4324741432946666
7435223,Patricia's Place near Williamsburg,38948315,Patricia,Brooklyn,Bushwick,40.69644,-73.92707,Entire home/apt,2.113943352306837,2,106,2019-06-08,2.2,1,210,0.6507627144606934
