location,size,total_sqft,bath,price,bhk,price_per_sqft,zscore
Bommasandra Industrial Area,3 BHK,1400.0,2.0,40.44,3,2888,-1.0308161031587653
other,3 Bedroom,600.0,2.0,30.0,3,5000,-0.42768591859690214
Chamrajpet,2 BHK,1350.0,2.0,180.0,2,13333,1.9519939241843507
Doddaballapur,3 Bedroom,3000.0,2.0,120.0,3,4000,-0.7132589226508146
Thanisandra,1 BHK,693.0,1.0,34.3,1,4949,-0.4422501418036517
other,3 BHK,1980.0,3.0,224.0,3,11313,1.3751364559954473
KR Puram,2 BHK,1021.0,2.0,48.0,2,4701,-0.513072246809022
Thigalarapalya,2 BHK,1165.0,2.0,95.0,2,8154,0.4730113361891379
Horamavu Agara,3 BHK,1756.0,3.0,92.0,3,5239,-0.359433970628017
Bharathi Nagar,3 BHK,1739.0,3.0,105.0,3,6037,-0.13154671339299487
Varthur,2 BHK,1280.0,2.0,65.0,2,5078,-0.4054112242806969
Marathahalli,2 BHK,1215.0,2.0,58.86,2,4844,-0.47223530722931245
Munnekollal,2 BHK,950.0,2.0,46.5,2,4894,-0.45795665702661686
Kengeri,3 BHK,1082.0,2.0,49.0,3,4528,-0.5624763765103488
7th Phase JP Nagar,2 BHK,1050.0,2.0,42.0,2,4000,-0.7132589226508146
Devanahalli,2 BHK,1080.0,2.0,53.35,2,4939,-0.44510587184419076
Arekere,2 BHK,1100.0,2.0,55.0,2,5000,-0.42768591859690214
Ardendale,4 Bedroom,3200.0,4.0,205.0,4,6406,-0.026170274897101165
Sarjapur  Road,2 BHK,1311.0,2.0,78.0,2,5949,-0.15667713774973918
Raja Rajeshwari Nagar,3 BHK,1608.0,3.0,67.98,3,4227,-0.6484338507305765
Begur Road,2 BHK,1160.0,2.0,36.0,2,3103,-0.9694179072871741
Whitefield,2 BHK,1170.0,2.0,71.0,2,6068,-0.12269395026732359
Kengeri,2 BHK,1155.0,2.0,40.6,2,3515,-0.8517618296169621
Hebbal,3 BHK,1255.0,2.0,77.68,3,6189,-0.08813961677680017
Rayasandra,2 BHK,1065.0,2.0,44.95,2,4220,-0.6504328617589539
Neeladri Nagar,1 BHK,674.0,1.0,21.0,1,3115,-0.9659910312385271
Ambedkar Nagar,3 BHK,1936.0,4.0,126.0,3,6508,0.002958171516397911
Sarakki Nagar,3 BHK,2289.0,3.0,260.0,3,11358,1.3879872411778735
other,2 BHK,1100.0,2.0,38.45,2,3495,-0.8574732896980404
Ramagondanahalli,3 BHK,2257.0,4.0,157.0,3,6956,0.1308948773325507
Nagarbhavi,2 BHK,1055.0,2.0,55.0,2,5213,-0.3668588687334188
Raja Rajeshwari Nagar,3 BHK,1530.0,3.0,51.87,3,3390,-0.8874584551237013
other,3 BHK,1700.0,3.0,97.0,3,5705,-0.2263569507388938
Raja Rajeshwari Nagar,3 BHK,1575.0,2.0,78.0,3,4952,-0.4413934227914899
Frazer Town,3 BHK,3500.0,4.0,330.0,3,9428,0.8368313433538224
Rajiv Nagar,2 BHK,1263.0,2.0,93.32,2,7388,0.2542624150838409
KR Puram,3 BHK,1559.0,3.0,69.315,3,4446,-0.5858933628427696
Kengeri Satellite Town,2 BHK,1043.0,2.0,65.0,2,6232,-0.07585997760248193
Hennur,2 BHK,1255.0,2.0,53.5,2,4262,-0.6384387955886895
JP Nagar,2 BHK,1352.5,2.0,93.865,2,6940,0.1263257092676881
Yelahanka,3 Bedroom,1550.0,3.0,120.0,3,7741,0.355069685514872
Sarjapur  Road,3 BHK,1220.0,3.0,56.0,3,4590,-0.5447708502590063
other,3 BHK,1900.0,3.0,160.0,3,8421,0.5492593282715325
other,3 BHK,1360.0,3.0,55.0,3,4044,-0.7006937104724424
other,2 BHK,1100.0,2.0,75.0,2,6818,0.09148580277311079
8th Phase JP Nagar,3 BHK,1455.0,3.0,73.31,3,5038,-0.41683414444285344
KR Puram,2 BHK,1035.0,2.0,40.5,2,3913,-0.738103774003505
Harlur,2 BHK,1152.0,2.0,69.0,2,5989,-0.14525421758758267
Bellandur,2 BHK,1299.0,2.0,82.0,2,6312,-0.053014137278168935
Sarjapur  Road,3 BHK,1157.0,2.0,75.0,3,6482,-0.0044667265890038135
Rachenahalli,2 BHK,1050.0,2.0,52.5,2,5000,-0.42768591859690214
Pai Layout,2 BHK,1050.0,2.0,40.0,2,3809,-0.7678033664251119
Vittasandra,2 BHK,1246.0,2.0,67.4,2,5409,-0.3108865599388519
other,3 BHK,1929.0,3.0,115.0,3,5961,-0.1532502617010922
Hennur,2 BHK,1285.0,2.0,60.0,2,4669,-0.5222105829387471
Margondanahalli,3 Bedroom,1200.0,2.0,65.0,3,5416,-0.30888754891047454
other,4 BHK,3161.0,4.0,214.0,4,6770,0.07777829857852299
BTM 2nd Stage,3 BHK,1850.0,3.0,170.0,3,9189,0.7685793953849372
Sompura,3 BHK,1025.0,2.0,37.0,3,3609,-0.8249179672358944
Malleshwaram,2 BHK,1124.0,3.0,80.0,2,7117,0.1768721309852306
Balagere,2 BHK,1012.0,2.0,54.59,2,5394,-0.3151701549996606
Giri Nagar,7 BHK,4500.0,5.0,250.0,7,5555,-0.2691929013469807
8th Phase JP Nagar,2 BHK,871.0,2.0,55.0,2,6314,-0.052442991270061114
other,2 BHK,1020.0,2.0,40.0,2,3921,-0.7358191899710737
Rachenahalli,3 BHK,1550.0,3.0,73.5,3,4741,-0.5016493266468655
other,3 Bedroom,3515.0,3.0,420.0,3,11948,1.5564753135696818
Akshaya Nagar,3 BHK,1410.0,2.0,80.0,3,5673,-0.235495286868619
Chikka Tirupathi,4 Bedroom,3500.0,5.0,150.0,4,4285,-0.6318706164954495
Whitefield,2 BHK,1118.0,2.0,75.0,2,6708,0.06007277232718041
Thanisandra,2 BHK,1098.0,2.0,68.0,2,6193,-0.08699732476058453
Kanakapura,2 BHK,1130.0,2.0,45.2,2,4000,-0.7132589226508146
Sarjapur  Road,2 BHK,1145.0,2.0,75.0,2,6550,0.014952237686662236
Kadugodi,3 Bedroom,950.0,3.0,80.0,3,8421,0.5492593282715325
other,2 BHK,1051.0,2.0,33.0,2,3139,-0.9591372791412333
Marathahalli,2 BHK,1102.0,2.0,53.67,2,4870,-0.46481040912391075
Jalahalli,2 BHK,1478.0,2.0,125.0,2,8457,0.5595399564174733
Chandapura,1 BHK,645.0,1.0,16.45,1,2550,-1.1273397785289878
Hebbal,2 BHK,823.0,2.0,50.63,2,6151,-0.09899139093084884
Abbigere,2 BHK,880.0,2.0,35.0,2,3977,-0.7198271017440546
KR Puram,4 Bedroom,600.0,5.0,75.0,4,12500,1.7141116118074415
Budigere,3 BHK,1991.0,4.0,100.0,3,5022,-0.42140331250771607
TC Palaya,3 BHK,1100.0,3.0,50.0,3,4545,-0.5576216354414323
Gubbalala,3 BHK,1745.0,3.0,115.0,3,6590,0.026375157848818734
HAL 2nd Stage,2 BHK,1226.0,3.0,135.0,2,11011,1.2888934087711659
Begur Road,3 Bedroom,680.0,4.0,68.0,3,10000,1.0001791016726602
other,2 BHK,1100.0,2.0,70.0,2,6363,-0.0384499140714194
5th Phase JP Nagar,2 BHK,1450.0,2.0,58.0,2,4000,-0.7132589226508146
Singasandra,4 BHK,3366.0,4.0,120.0,4,3565,-0.8374831794142665
Sahakara Nagar,2 BHK,1150.0,2.0,54.0,2,4695,-0.5147856848333454
Kanakpura Road,3 BHK,1843.0,3.0,95.84,3,5200,-0.3705713177861196
Banashankari Stage VI,4 Bedroom,2200.0,4.0,195.0,4,8863,0.6754825960633618
Bommanahalli,2 BHK,1090.0,3.0,44.0,2,4036,-0.7029782945048738
Kaggadasapura,2 BHK,1132.0,2.0,42.0,2,3710,-0.7960750938264493
Hulimavu,2 BHK,1375.0,2.0,80.0,2,5818,-0.1940872012808017
Thanisandra,1 BHK,760.0,1.0,50.3,1,6618,0.034371201962328284
Kaggadasapura,2 BHK,1180.0,2.0,65.0,2,5508,-0.28261483253751457
Jigani,2 BHK,918.0,2.0,45.0,2,4901,-0.45595764599823946
Rachenahalli,5 Bedroom,600.0,5.0,50.0,5,8333,0.5241289039147882
Margondanahalli,2 Bedroom,1200.0,1.0,53.0,2,4416,-0.594460552964387
HSR Layout,2 BHK,1372.0,2.0,61.0,2,4446,-0.5858933628427696
Ardendale,3 BHK,1728.0,3.0,95.0,3,5497,-0.2857561355821076
Malleshwaram,3 BHK,2215.0,3.0,275.0,3,12415,1.689837906462859
BTM 2nd Stage,2 BHK,1200.0,2.0,80.0,2,6666,0.04807870615691608
6th Phase JP Nagar,2 BHK,1280.0,2.0,56.0,2,4375,-0.6061690461305974
other,3 BHK,1455.0,2.0,56.0,3,3848,-0.7566660192670093
Rachenahalli,1 RK,440.0,1.0,28.0,1,6363,-0.0384499140714194
Kanakpura Road,3 Bedroom,1500.0,3.0,97.0,3,6466,-0.009035894653866413
Whitefield,3 BHK,1800.0,3.0,110.0,3,6111,-0.11041431109300534
Mysore Road,3 BHK,1525.0,3.0,96.0,3,6295,-0.05786887834708545
Rachenahalli,2 BHK,1204.0,2.0,38.5,2,3197,-0.9425740449061063
Old Madras Road,2 BHK,1225.0,2.0,53.55,2,4371,-0.607311338146813
Kalyan nagar,6 Bedroom,800.0,6.0,98.0,6,12250,1.6427183607939635
Bannerghatta Road,3 BHK,1650.0,3.0,122.0,3,7393,0.2556902801041105
other,4 Bedroom,4200.0,4.0,255.0,4,6071,-0.12183723125516184
other,2 Bedroom,1200.0,2.0,55.0,2,4583,-0.5467698612873836
9th Phase JP Nagar,2 BHK,1005.0,2.0,42.0,2,4179,-0.6621413549251642
Whitefield,3 BHK,1562.0,3.0,103.0,3,6594,0.027517449865034384
Devanahalli,4 Bedroom,5000.0,5.0,395.0,4,7900,0.4004757931594441
Babusapalaya,6 Bedroom,810.0,5.0,95.0,6,11728,1.4936492526778211
Ramamurthy Nagar,2 BHK,1200.0,2.0,42.0,2,3500,-0.8560454246777709
Kasavanhalli,3 BHK,1555.0,3.0,82.5,3,5305,-0.3405861523604588
KR Puram,2 Bedroom,1550.0,2.0,71.0,2,4580,-0.5476265802995454
Whitefield,2 BHK,1190.0,2.0,67.0,2,5630,-0.24777492604293724
Chikkalasandra,2 BHK,1070.0,2.0,50.0,2,4672,-0.5213538639265854
Jalahalli East,2 BHK,1020.0,2.0,42.48,2,4164,-0.666424949985973
Yelahanka,3 BHK,1610.0,3.0,115.0,3,7142,0.18401145608657843
other,1 BHK,700.0,1.0,41.0,1,5857,-0.18294985412269912
other,3 BHK,1300.0,2.0,49.0,3,3769,-0.7792262865872684
Hebbal,2 BHK,1420.0,2.0,123.0,2,8661,0.6177968492444715
Vidyaranyapura,9 Bedroom,1200.0,9.0,100.0,9,8333,0.5241289039147882
Hebbal,3 BHK,1069.0,3.0,65.4,3,6117,-0.10870087306868187
Marathahalli,3 BHK,1900.0,3.0,123.0,3,6473,-0.007036883625489026
Old Airport Road,2 BHK,1655.0,2.0,97.65,2,5900,-0.1706702149483809
Uttarahalli,2 BHK,1155.0,2.0,40.42,2,3499,-0.8563309976818247
Sarjapur  Road,3 BHK,1300.0,2.0,70.0,3,5384,-0.31802588504019974
Electronic City,2 BHK,1100.0,2.0,45.0,2,4090,-0.6875573522859625
Doddathoguru,2 BHK,1030.0,2.0,42.0,2,4077,-0.6912698013386633
Vittasandra,2 BHK,2105.0,2.0,70.2,2,3334,-0.9034505433507203
Bhoganhalli,3 BHK,1700.0,3.0,126.0,3,7411,0.2608305941770809
Jakkur,3 BHK,1760.0,3.0,139.0,3,7897,0.39961907414728237
Kadugodi,9 Bedroom,6200.0,9.0,200.0,9,3225,-0.9345780007925968
other,2 BHK,1400.0,2.0,67.0,2,4785,-0.4890841144684933
other,2 BHK,1200.0,2.0,53.0,2,4416,-0.594460552964387
Bannerghatta Road,2 BHK,912.0,2.0,55.0,2,6030,-0.13354572442137225
Whitefield,2 BHK,1102.0,2.0,48.0,2,4355,-0.6118805062116757
other,3 BHK,1535.0,3.0,55.0,3,3583,-0.8323428653412961
Haralur Road,2 BHK,1243.0,2.0,46.0,2,3700,-0.7989308238669883
Jigani,2 BHK,918.0,2.0,63.2,2,6884,0.110333621040669
Begur Road,3 BHK,1500.0,2.0,70.0,3,4666,-0.5230673019509089
other,3 Bedroom,3000.0,3.0,250.0,3,8333,0.5241289039147882
Kasavanhalli,3 BHK,1476.0,3.0,89.0,3,6029,-0.13383129742542618
Mysore Road,2 BHK,1200.0,2.0,65.0,2,5416,-0.30888754891047454
Vijayanagar,1 BHK,606.0,1.0,34.78,1,5739,-0.2166474686010608
other,2 BHK,1100.0,2.0,61.0,2,5545,-0.27204863138751983
Garudachar Palya,3 BHK,1295.0,2.0,59.5,3,4594,-0.5436285582427905
Neeladri Nagar,1 BHK,527.0,1.0,26.0,1,4933,-0.44681930986851426
OMBR Layout,2 BHK,1300.0,2.0,80.0,2,6153,-0.09842024492274103
Bommanahalli,3 Bedroom,680.0,4.0,68.0,3,10000,1.0001791016726602
other,1 Bedroom,1260.0,1.0,41.0,1,3253,-0.9265819566790873
Koramangala,2 BHK,1140.0,2.0,75.2,2,6596,0.02808859587314221
Whitefield,3 BHK,2321.0,4.0,128.0,3,5514,-0.2809013945131911
Sarjapur  Road,2 BHK,1390.0,2.0,62.0,2,4460,-0.5818953407860149
Sarjapur  Road,3 BHK,1725.0,3.0,90.0,3,5217,-0.3657165767172031
Hebbal,4 BHK,3067.0,4.0,310.0,4,10107,1.030735413106429
Hennur Road,3 BHK,1186.0,2.0,63.0,3,5311,-0.33887271433613536
Kanakpura Road,2 BHK,1230.0,2.0,85.0,2,6910,0.11775851914607073
other,1 BHK,600.0,1.0,17.0,1,2833,-1.0465226183817304
Yeshwanthpur,3 BHK,1313.0,3.0,96.0,3,7311,0.23227329377168965
TC Palaya,2 Bedroom,900.0,2.0,55.0,2,6111,-0.11041431109300534
Ambalipura,2 BHK,1250.0,2.0,66.25,2,5300,-0.3420140173807284
Binny Pete,1 BHK,660.0,1.0,54.0,1,8181,0.4807218072985935
Basavangudi,2 BHK,1036.0,2.0,105.0,2,10135,1.0387314572199384
Old Madras Road,2 BHK,1100.0,2.0,70.0,2,6363,-0.0384499140714194
Singasandra,4 Bedroom,525.0,5.0,56.0,4,10666,1.1903707223725661
Electronics City Phase 1,2 BHK,1015.0,2.0,56.0,2,5517,-0.28004467550102935
Gottigere,1 Bedroom,812.0,1.0,26.0,1,3201,-0.9414317528898907
other,3 BHK,1360.0,2.0,65.0,3,4779,-0.49079755249281676
Nehru Nagar,3 BHK,2167.0,3.0,170.0,3,7844,0.384483704932425
Raja Rajeshwari Nagar,2 BHK,1200.0,2.0,35.0,2,2916,-1.0228200590452559
other,2 BHK,1165.0,2.0,75.0,2,6437,-0.017317511771429876
BTM 2nd Stage,2 BHK,1274.0,2.0,70.0,2,5494,-0.28661285459426933
Raja Rajeshwari Nagar,2 BHK,1151.0,2.0,39.02,2,3390,-0.8874584551237013
Vidyaranyapura,6 Bedroom,1060.0,6.0,110.0,6,10377,1.1078401242009854
Thubarahalli,3 BHK,1626.0,2.0,120.0,3,7380,0.2519778310514096
Banashankari Stage V,2 BHK,1035.0,2.0,35.77,2,3456,-0.868610636856143
other,3 Bedroom,1272.0,4.0,75.0,3,5896,-0.17181250696459655
other,2 BHK,965.0,2.0,45.0,2,4663,-0.5239240209630707
other,5 Bedroom,1600.0,5.0,140.0,5,8750,0.6432128466052697
Kothannur,2 BHK,1070.0,2.0,42.79,2,3999,-0.7135444956548685
Raja Rajeshwari Nagar,3 BHK,1570.0,2.0,65.0,3,4140,-0.6732787020832669
other,2 BHK,780.0,2.0,25.0,2,3205,-0.940289460873675
other,3 BHK,1000.0,2.0,65.0,3,6500,0.0006735874839666109
Tindlu,7 Bedroom,7500.0,7.0,400.0,7,5333,-0.3325901082469493
5th Phase JP Nagar,3 BHK,1700.0,2.0,100.0,3,5882,-0.1758105290213513
Haralur Road,3 BHK,1850.0,3.0,110.0,3,5945,-0.1578194297659548
Kereguddadahalli,2 BHK,904.0,2.0,30.0,2,3318,-0.9080197114155829
other,2 BHK,1121.0,2.0,43.72,2,3900,-0.7418162230562059
7th Phase JP Nagar,3 BHK,1385.0,2.0,58.17,3,4200,-0.6561443218400321
Sahakara Nagar,2 BHK,1270.0,2.0,69.85,2,5499,-0.2851849895739998
Kanakpura Road,3 BHK,1450.0,3.0,56.0,3,3862,-0.7526679972102546
Mahadevpura,1 BHK,730.0,1.0,35.0,1,4794,-0.4865139574320081
Raja Rajeshwari Nagar,3 BHK,1580.0,3.0,53.56,3,3389,-0.8877440281277551
Thanisandra,2 BHK,1111.0,2.0,50.0,2,4500,-0.5704724206238584
Kengeri,4 Bedroom,1125.0,2.0,88.0,4,7822,0.37820109884323894
Varthur,2 BHK,977.0,2.0,36.0,2,3684,-0.803499991931851
other,2 BHK,674.0,1.0,19.9,2,2952,-1.012539430899315
Sarjapur,4 Bedroom,2540.0,4.0,115.0,4,4527,-0.5627619495144027
Jakkur,2 BHK,1290.0,2.0,100.0,2,7751,0.35792541555541113
Abbigere,2 BHK,795.0,2.0,32.54,2,4093,-0.6867006332738007
Kanakpura Road,2 BHK,700.0,1.0,35.0,2,5000,-0.42768591859690214
other,2 BHK,1463.0,1.0,142.0,2,9706,0.91622063848081
other,3 BHK,1306.0,2.0,58.0,3,4441,-0.5873212278630392
other,3 BHK,2401.0,3.0,185.0,3,7705,0.3447890573689312
Bommenahalli,4 Bedroom,1670.0,3.0,135.0,4,8083,0.45273565290131007
other,3 BHK,1875.0,2.0,235.0,3,12533,1.7235355209412206
Marsur,3 Bedroom,1200.0,3.0,90.0,3,7500,0.2862465915378791
Dodda Nekkundi,3 BHK,1804.0,3.0,121.0,3,6707,0.0597871993231265
1st Phase JP Nagar,3 BHK,2065.0,4.0,210.0,3,10169,1.0484409393577716
Hoskote,3 BHK,1225.0,3.0,40.0,3,3265,-0.9231550806304403
Thanisandra,2 BHK,1185.5,2.0,58.68,2,4949,-0.4422501418036517
Bellandur,2 BHK,900.0,2.0,56.0,2,6222,-0.07871570764302106
Binny Pete,2 BHK,1350.0,2.0,91.0,2,6740,0.0692111084569056
Kaggalipura,1 BHK,700.0,1.0,36.0,1,5142,-0.3871345520212465
Mysore Road,2 BHK,1005.0,2.0,35.175,2,3499,-0.8563309976818247
Poorna Pragna Layout,2 BHK,1160.0,2.0,46.39,2,3999,-0.7135444956548685
Hennur Road,3 BHK,1680.0,3.0,99.27,3,5908,-0.16838563091594957
LB Shastri Nagar,2 BHK,1043.0,2.0,55.0,2,5273,-0.349724488490184
Hoskote,4 Bedroom,1200.0,4.0,120.0,4,10000,1.0001791016726602
Hebbal,2 BHK,1040.0,2.0,46.0,2,4423,-0.5924615419360096
Tindlu,3 BHK,1357.0,2.0,65.0,3,4789,-0.4879418224522777
other,7 Bedroom,1600.0,7.0,104.0,7,6500,0.0006735874839666109
other,2 BHK,1225.0,2.0,47.0,2,3836,-0.7600928953156563
other,9 Bedroom,1500.0,6.0,80.0,9,5333,-0.3325901082469493
Yelachenahalli,2 BHK,1130.0,2.0,40.0,2,3539,-0.8449080775196682
Basavangudi,4 Bedroom,2500.0,4.0,150.0,4,6000,-0.14211291454298963
Sultan Palaya,3 BHK,1700.0,3.0,120.0,3,7058,0.16002332374604977
Doddathoguru,3 BHK,1549.0,3.0,65.0,3,4196,-0.6572866138562478
Yeshwanthpur,2 BHK,1400.0,2.0,100.0,2,7142,0.18401145608657843
Dodda Nekkundi,2 BHK,1080.0,2.0,50.0,2,4629,-0.5336335031009036
Ulsoor,2 BHK,1180.0,2.0,100.0,2,8474,0.5643946974863898
Domlur,3 BHK,1800.0,3.0,150.0,3,8333,0.5241289039147882
Haralur Road,2 BHK,1225.0,2.0,67.38,2,5500,-0.2848994165699459
other,1 BHK,890.0,1.0,75.0,1,8426,0.550687193291802
Abbigere,2 BHK,1005.0,2.0,39.59,2,3939,-0.7306788758981033
Whitefield,2 BHK,1320.0,2.0,95.0,2,7196,0.1994323983054897
Anandapura,4 BHK,1475.0,2.0,50.0,4,3389,-0.8877440281277551
other,2 BHK,1110.0,2.0,51.0,2,4594,-0.5436285582427905
other,2 Bedroom,1300.0,2.0,54.0,2,4153,-0.669566253030566
Electronic City,2 BHK,1128.0,2.0,65.35,2,5793,-0.20122652638214952
Jakkur,2 BHK,1452.19,2.0,100.0,2,6886,0.11090476704877683
other,3 Bedroom,2400.0,3.0,290.0,3,12083,1.59502766911696
Banashankari,3 BHK,2600.0,4.0,135.0,3,5192,-0.37285590181855094
Sarakki Nagar,3 BHK,2500.0,4.0,325.0,3,13000,1.8568981138343978
Sanjay nagar,2 BHK,630.0,1.0,35.0,2,5555,-0.2691929013469807
Hosa Road,2 BHK,1243.0,2.0,48.5,2,3901,-0.7415306500521519
other,2 BHK,960.0,2.0,32.0,2,3333,-0.9037361163547742
other,3 BHK,1690.0,3.0,100.0,3,5917,-0.16581547387946438
Whitefield,2 BHK,735.0,2.0,35.0,2,4761,-0.4959378665657872
Banaswadi,2 BHK,1365.0,2.0,73.0,2,5347,-0.3285920861901945
Rajaji Nagar,5 BHK,2849.0,5.0,300.0,5,10530,1.1515327938212339
Hebbal,2 BHK,1420.0,2.0,99.39,2,6999,0.14317451650686894
Somasundara Palya,3 BHK,1570.0,3.0,68.0,3,4331,-0.6187342583089696
Bisuvanahalli,2 BHK,850.0,1.0,32.0,2,3764,-0.7806541516075379
7th Phase JP Nagar,3 BHK,1575.0,2.0,110.0,3,6984,0.13889092144606024
Thigalarapalya,2 BHK,1418.0,2.0,104.0,2,7334,0.23884147286492963
Uttarahalli,2 BHK,1050.0,2.0,42.0,2,4000,-0.7132589226508146
Hennur Road,2 BHK,1065.0,2.0,42.6,2,4000,-0.7132589226508146
Ulsoor,3 BHK,1340.0,3.0,90.0,3,6716,0.06235735635961171
Yelahanka New Town,3 BHK,1610.0,3.0,92.0,3,5714,-0.22378679370240862
Electronic City Phase II,2 BHK,1160.0,2.0,33.5,2,2887,-1.0311016761628191
Kudlu,2 BHK,1092.0,2.0,44.0,2,4029,-0.7049773055332511
Parappana Agrahara,2 BHK,1194.0,2.0,47.0,2,3936,-0.731535594910265
Yelahanka,3 BHK,1455.0,3.0,61.5,3,4226,-0.6487194237346304
Abbigere,1 BHK,734.0,1.0,19.82,1,2700,-1.084503827920901
other,2 BHK,799.0,2.0,38.0,2,4755,-0.4976513045901107
Whitefield,3 BHK,1896.0,3.0,75.0,3,3955,-0.7261097078332407
Ardendale,2 BHK,1100.0,2.0,48.0,2,4363,-0.6095959221792444
Bellandur,2 BHK,1350.0,2.0,79.0,2,5851,-0.1846632921470226
other,3 BHK,1355.0,3.0,61.0,3,4501,-0.5701868476198044
Electronic City,2 BHK,1128.0,2.0,65.0,2,5762,-0.21007928950782082
other,2 Bedroom,1350.0,2.0,90.0,2,6666,0.04807870615691608
Kasavanhalli,3 BHK,1493.0,3.0,82.0,3,5492,-0.2871840006023772
8th Phase JP Nagar,2 BHK,1098.0,2.0,43.91,2,3999,-0.7135444956548685
Banashankari,3 BHK,1900.0,2.0,170.0,3,8947,0.6994707284038905
other,3 BHK,1460.0,3.0,88.0,3,6027,-0.134402443433534
Frazer Town,3 BHK,2350.0,4.0,285.0,3,12127,1.6075928812953322
Horamavu Banaswadi,5 Bedroom,1600.0,5.0,140.0,5,8750,0.6432128466052697
Varthur,2 BHK,1091.0,2.0,32.0,2,2933,-1.0179653179763393
Yelahanka,2 BHK,1180.0,2.0,42.0,2,3559,-0.83919661743859
Kanakpura Road,2 BHK,1366.0,3.0,76.85,2,5625,-0.2492027910632068
other,3 BHK,1685.0,3.0,95.0,3,5637,-0.24577591501455986
Koramangala,2 BHK,1260.0,2.0,100.0,2,7936,0.4107564213053849
Whitefield,3 Bedroom,3010.0,3.0,200.0,3,6644,0.04179610006773001
Ramamurthy Nagar,3 Bedroom,1330.0,4.0,140.0,3,10526,1.1503905018050182
Mallasandra,2 Bedroom,1200.0,2.0,130.0,2,10833,1.2380614140495694
Whitefield,2 BHK,1346.0,2.0,96.17,2,7144,0.18458260209468624
7th Phase JP Nagar,3 BHK,1850.0,3.0,140.0,3,7567,0.30537998280949125
Electronic City,2 BHK,755.0,1.0,34.0,2,4503,-0.5696157016116966
other,5 Bedroom,800.0,5.0,98.0,5,12250,1.6427183607939635
Parappana Agrahara,2 BHK,1194.0,2.0,46.0,2,3852,-0.7555237272507936
Whitefield,3 BHK,3850.0,5.0,316.0,3,8207,0.48814670540399524
Hebbal,4 BHK,4235.0,4.0,365.0,4,8618,0.6055172100701532
other,1 Bedroom,800.0,1.0,52.0,1,6500,0.0006735874839666109
Rachenahalli,3 BHK,2250.0,3.0,195.0,3,8666,0.619224714264741
Vijayanagar,2 BHK,1352.0,2.0,68.0,2,5029,-0.41940430147933866
Thanisandra,3 BHK,2002.0,3.0,112.0,3,5594,-0.2580555541888781
other,4 Bedroom,4000.0,5.0,280.0,4,7000,0.14346008951092284
Kaval Byrasandra,2 BHK,1060.0,2.0,45.0,2,4245,-0.643293536657606
Kanakpura Road,3 BHK,1419.59,2.0,59.0,3,4156,-0.6687095340184043
Raja Rajeshwari Nagar,2 BHK,1196.0,2.0,51.15,2,4276,-0.6344407735319347
Electronic City,3 BHK,1220.0,2.0,35.24,3,2888,-1.0308161031587653
Electronics City Phase 1,3 BHK,1595.0,3.0,75.0,3,4702,-0.512786673804968
Banashankari,2 BHK,1260.0,2.0,75.0,2,5952,-0.15582041873757743
Hebbal,2 BHK,1100.0,2.0,47.0,2,4272,-0.6355830655481504
Frazer Town,2 BHK,1550.0,2.0,140.0,2,9032,0.7237444337484731
ISRO Layout,2 BHK,1180.0,2.0,52.0,2,4406,-0.5973162830049261
Electronic City,4 Bedroom,4000.0,5.0,150.0,4,3750,-0.7846521736642927
Akshaya Nagar,3 BHK,1662.0,3.0,85.0,3,5114,-0.3951305961347561
Hennur,2 BHK,1285.0,2.0,60.0,2,4669,-0.5222105829387471
Akshaya Nagar,4 Bedroom,1080.0,4.0,75.0,4,6944,0.12746800128390376
Ambedkar Nagar,3 BHK,1862.0,3.0,119.0,3,6390,-0.030739442961963764
Raja Rajeshwari Nagar,2 BHK,1419.0,2.0,48.0,2,3382,-0.8897430391561325
Whitefield,3 BHK,1410.0,3.0,43.71,3,3100,-0.9702746262993358
Raja Rajeshwari Nagar,3 BHK,1560.0,2.0,62.4,3,4000,-0.7132589226508146
Thanisandra,3 BHK,1634.0,3.0,78.0,3,4773,-0.49251099051714026
Ambedkar Nagar,5 Bedroom,5530.0,5.0,627.0,5,11338,1.3822757810967952
Whitefield,3 BHK,1150.0,2.0,44.0,3,3826,-0.7629486253561953
other,2 BHK,1100.0,2.0,53.0,2,4818,-0.4796602053347142
Yelahanka,3 BHK,1616.0,3.0,65.0,3,4022,-0.7069763165616285
Nagavarapalya,2 BHK,1392.0,2.0,99.0,2,7112,0.17544426596496104
Jakkur,3 BHK,1798.0,3.0,120.0,3,6674,0.05036329018934738
Babusapalaya,3 BHK,1675.0,3.0,75.0,3,4477,-0.5770405997170983
other,2 Bedroom,792.0,2.0,70.0,2,8838,0.668343270962014
other,5 BHK,2000.0,4.0,103.0,5,5150,-0.38484996798881527
Hebbal,3 BHK,1700.0,3.0,124.0,3,7294,0.2274185527027731
Hulimavu,2 BHK,1248.0,2.0,69.0,2,5528,-0.2769033724564363
other,2 BHK,1147.0,2.0,54.0,2,4707,-0.5113588087846985
Sultan Palaya,2 BHK,1100.0,2.0,40.0,2,3636,-0.8172074961264387
Vijayanagar,3 BHK,1527.0,3.0,115.0,3,7531,0.29509935466355036
other,5 Bedroom,2400.0,5.0,235.0,5,9791,0.9404943438253927
Kanakpura Road,1 BHK,525.0,1.0,25.0,1,4761,-0.4959378665657872
