location,size,total_sqft,bath,price,bhk,price_per_sqft,zscore
Dodda Nekkundi,3 BHK,1999.0,3.0,2.130333768495006,3,6753,1.4669598531686479
7th Phase JP Nagar,2 BHK,1050.0,2.0,1.8750612633917,2,7142,1.9364008283726057
Whitefield,3 BHK,1440.0,2.0,1.806179973983887,3,4444,-1.319516269571555
other,3 Bedroom,1200.0,3.0,1.9294189257142926,3,7083,1.86520026915144
Padmanabhanagar,3 BHK,1360.0,2.0,1.8750612633917,3,5514,-0.028251890475835224
other,2 BHK,1086.0,2.0,1.6766936096248666,2,4373,-1.4051982984648224
Sarjapur  Road,2 BHK,1418.0,2.0,1.8920946026904804,2,5500,-0.04514693842662034
other,2 BHK,1150.0,2.0,1.8692317197309762,2,6434,1.0819941177186154
other,3 BHK,1440.0,3.0,1.8182258936139555,3,4569,-1.1686676271538308
other,2 BHK,1200.0,2.0,1.8750612633917,2,6250,0.8599449160797253
Whitefield,1 BHK,624.0,1.0,1.5440680443502757,1,5608,0.08518628862229344
Electronic City,2 BHK,1060.0,2.0,1.7634279935629373,2,5471,-0.08014382346753238
Vishwapriya Layout,2 BHK,1235.0,2.0,1.7781512503836436,2,4858,-0.8199055658840522
Budigere,1 BHK,722.0,1.0,1.662757831681574,1,6371,1.0059664019400825
Kanakpura Road,4 Bedroom,2775.0,3.0,2.2174839442139063,4,5945,0.4918742285804781
Bannerghatta Road,3 BHK,1400.0,3.0,1.8325089127062364,3,4857,-0.821112355023394
other,3 BHK,1225.0,3.0,1.7781512503836436,3,4897,-0.7728407894497222
Marathahalli,2 BHK,1220.0,2.0,1.7671558660821804,2,4795,-0.8959332816625852
Battarahalli,3 BHK,1880.0,3.0,1.9747879322135578,3,5019,-0.6256125144500233
Yelahanka,2 Bedroom,1200.0,2.0,1.845098040014257,2,5833,0.3567138449741971
Lingadheeranahalli,3 BHK,1893.0,3.0,2.113943352306837,3,6867,1.6045338150536124
other,3 BHK,1650.0,3.0,1.8750612633917,3,4545,-1.1976305664980338
Sarjapur  Road,3 BHK,1586.0,3.0,1.845098040014257,3,4413,-1.3569267328911507
Seegehalli,3 Bedroom,4000.0,3.0,2.3710678622717363,3,5875,0.4073989888265525
Yelahanka New Town,3 BHK,1541.0,3.0,1.9030899869919435,3,5191,-0.41804478248323473
Haralur Road,3 BHK,1830.0,3.0,2.0043213737826426,3,5519,-0.022217944779126253
Hoodi,1 BHK,706.0,1.0,1.683407299132095,1,6832,1.5622961951766496
other,4 Bedroom,1350.0,4.0,1.9294189257142926,4,6296,0.9154572164894479
Kanakpura Road,3 Bedroom,1900.0,3.0,1.99563519459755,3,5210,-0.39511578883574067
Seegehalli,4 BHK,3000.0,5.0,2.1760912590556813,4,5000,-0.6485415080975174
Kanakpura Road,2 BHK,1290.0,2.0,1.9030899869919435,2,6201,0.8008122482519774
Hormavu,2 BHK,1150.0,2.0,1.7251763014191372,2,4618,-1.1095349593260828
Uttarahalli,3 BHK,1360.0,2.0,1.7867514221455612,3,4500,-1.2519360777684145
Marathahalli,2 BHK,950.0,2.0,1.6597260952377917,2,4808,-0.8802450228511419
other,5 Bedroom,2500.0,5.0,2.0791812460476247,5,4800,-0.8898993359658763
Budigere,3 BHK,1991.0,4.0,1.9444826721501687,3,4419,-1.3496859980551
Sarjapur  Road,2 BHK,1115.0,2.0,1.7781512503836436,2,5381,-0.18875484600829384
Rajiv Nagar,4 BHK,2340.0,5.0,2.110589710299249,4,5512,-0.03066546875451881
9th Phase JP Nagar,2 BHK,1005.0,2.0,1.6334684555795864,2,4278,-1.519843266702293
Kengeri,1 BHK,416.0,1.0,1.290034611362518,1,4687,-1.026266508711499
1st Phase JP Nagar,2 BHK,1394.0,2.0,2.0,2,7173,1.9738112916922013
Harlur,3 BHK,2138.0,3.0,2.041392685158225,3,5144,-0.4747638720322991
Nagavarapalya,3 BHK,1300.0,3.0,1.9030899869919435,3,6153,0.7428863695635712
Thanisandra,2 BHK,1265.0,2.0,1.9138138523837167,2,6482,1.1399199964070215
other,2 BHK,1140.0,2.0,1.7160033436347992,2,4561,-1.1783219402685652
Thanisandra,2 BHK,1100.0,2.0,1.6812412373755872,2,4363,-1.4172661898582404
Varthur,2 BHK,1012.0,2.0,1.7708520116421442,2,5830,0.35309347755617176
Varthur,4 Bedroom,1600.0,4.0,2.0492180226701815,4,7000,1.765036770586071
Yelahanka,2 BHK,1326.0,2.0,1.7558748556724915,2,4298,-1.495707483915457
Hebbal Kempapura,3 BHK,1654.0,2.0,1.9294189257142926,3,5139,-0.48079781772900804
Whitefield,3 BHK,1700.0,3.0,1.9777236052888478,3,5588,0.06105050583545755
Kogilu,2 BHK,1140.0,2.0,1.7046651854545292,2,4443,-1.320723058710897
Kanakapura,2 BHK,945.0,2.0,1.6720978579357175,2,4973,-0.6811248148597459
Begur Road,4 BHK,2462.0,6.0,2.1760912590556813,4,6092,0.6692722320637219
Marathahalli,1 BHK,615.0,1.0,1.6434526764861874,1,7154,1.9508822980447074
Ramamurthy Nagar,2 Bedroom,1110.0,2.0,1.8129133566428555,2,5855,0.3832632060397166
Electronic City,2 BHK,1025.0,2.0,1.7331972651065695,2,5278,-0.31305412736049865
other,3 BHK,1758.0,3.0,1.9777236052888478,3,5403,-0.16220548494277437
Kaikondrahalli,3 BHK,1342.0,3.0,1.9637878273455553,3,6855,1.5900523453815107
Kalyan nagar,3 BHK,1800.0,3.0,1.9294189257142926,3,4722,-0.9840288888345362
Whitefield,4 BHK,2928.0,4.0,2.296665190261531,4,6762,1.477820955422724
Raja Rajeshwari Nagar,2 BHK,1608.0,2.0,1.9294189257142926,2,5286,-0.3033998142457643
Kadugodi,3 BHK,1645.0,2.0,1.9138138523837167,3,4984,-0.6678501343269861
Harlur,2 BHK,1200.0,2.0,1.7160033436347992,2,4333,-1.4534698640384942
other,3 BHK,909.0,2.0,1.6020599913279623,3,4400,-1.372614991702594
other,2 Bedroom,1200.0,3.0,1.9294189257142926,2,7083,1.86520026915144
Kalyan nagar,2 BHK,1080.0,2.0,1.863322860120456,2,6759,1.4742005880046987
Akshaya Nagar,2 BHK,1092.0,2.0,1.7781512503836436,2,5494,-0.05238767326267111
Jalahalli,3 BHK,1932.0,4.0,2.130333768495006,3,6987,1.7493485117746277
KR Puram,2 BHK,1156.0,2.0,1.8573324964312685,2,6228,0.8333955550142058
Thubarahalli,2 BHK,1330.0,2.0,1.8750612633917,2,5639,0.12259675194188906
Thanisandra,3 BHK,1917.0,4.0,2.0530784434834195,3,5894,0.4303279824740466
Bellandur,3 BHK,1785.0,3.0,2.0718820073061255,3,6610,1.2943890062427712
Gottigere,2 BHK,1235.0,2.0,1.7993405494535817,2,5101,-0.5266558050239962
Anandapura,2 Bedroom,900.0,2.0,1.6812412373755872,2,5333,-0.24668072469669997
Thanisandra,1 BHK,662.0,1.0,1.6232492903979006,1,6344,0.9733830951778539
TC Palaya,5 Bedroom,1440.0,5.0,2.0,5,6944,1.6974565787829305
Whitefield,2 BHK,1215.0,2.0,1.792391689498254,2,5102,-0.5254490158846544
Bisuvanahalli,2 BHK,845.0,2.0,1.568201724066995,2,4378,-1.3991643527681135
Sarjapur  Road,3 BHK,1525.0,2.0,1.9395192526186185,3,5704,0.20103804599910569
other,2 BHK,1000.0,2.0,1.6812412373755872,2,4800,-0.8898993359658763
Hebbal,3 BHK,1255.0,2.0,1.954242509439325,3,7171,1.9713977134135179
Kasavanhalli,3 Bedroom,2100.0,3.0,2.041392685158225,3,5238,-0.36132569293417044
Kodichikkanahalli,3 BHK,1620.0,2.0,1.9294189257142926,3,5246,-0.3516713798194361
Marathahalli,3 BHK,1595.0,3.0,1.954242509439325,3,5642,0.12621711935991445
9th Phase JP Nagar,2 BHK,835.0,2.0,1.568201724066995,2,4431,-1.3352045283829983
Whitefield,3 BHK,2700.0,5.0,2.2430380486862944,3,6481,1.1387132072676798
BTM 2nd Stage,2 BHK,1070.0,2.0,1.6812412373755872,2,4485,-1.2700379148585415
Electronics City Phase 1,1 BHK,755.0,1.0,1.6274682724597096,1,5617,0.09604739087636958
Hebbal,3 BHK,1645.0,3.0,2.0681858617461617,3,7112,1.900197154192352
Bannerghatta Road,3 BHK,1725.0,3.0,2.041392685158225,3,6376,1.0120003476367914
Sarjapur  Road,2 BHK,1346.0,2.0,1.853211334503317,2,5298,-0.2889183445736628
other,3 BHK,1645.0,3.0,1.9420080530223132,3,5319,-0.2635757726474851
Marathahalli,2 BHK,1350.0,2.0,1.9493900066449128,2,6592,1.272666801734619
Vittasandra,2 BHK,1404.0,2.0,1.8375884382355112,2,4900,-0.7692204220316968
Kanakpura Road,2 BHK,900.0,2.0,1.6127838567197355,2,4555,-1.1855626751046158
Thanisandra,4 Bedroom,2100.0,4.0,1.9777236052888478,4,4523,-1.2241799275635532
Thanisandra,3 BHK,1948.0,3.0,2.113943352306837,3,6673,1.3704167220213042
Yelahanka,5 Bedroom,4000.0,5.0,2.342422680822206,5,5500,-0.04514693842662034
other,2 BHK,1252.0,2.0,1.7403626894942439,2,4392,-1.3822693048173282
other,3 BHK,2600.0,3.0,2.146128035678238,3,5384,-0.18513447859026846
7th Phase JP Nagar,3 BHK,1300.0,3.0,1.9500239065233265,3,6856,1.5912591345208527
7th Phase JP Nagar,2 BHK,1130.0,2.0,1.863322860120456,2,6460,1.113370635341502
other,2 BHK,950.0,2.0,1.7781512503836436,2,6315,0.9383862101369419
Marathahalli,2 BHK,1020.0,2.0,1.7558748556724915,2,5588,0.06105050583545755
other,4 BHK,2107.0,4.0,1.9777236052888478,4,4508,-1.2422817646536801
other,3 BHK,1450.0,3.0,1.8325089127062364,3,4689,-1.0238529304328154
Thigalarapalya,3 BHK,2215.0,4.0,2.1931245983544616,3,7042,1.8157219144384262
Hennur Road,3 BHK,1804.0,3.0,2.0086001717619175,3,5654,0.14069858903201596
Marathahalli,2 BHK,1600.0,3.0,1.9444826721501687,2,5500,-0.04514693842662034
Uttarahalli,2 BHK,1280.0,2.0,1.8750612633917,2,5859,0.3880903625970838
Hebbal,3 BHK,1255.0,3.0,1.8903092168999485,3,6189,0.7863307785798759
Hoodi,2 BHK,1257.0,2.0,1.8388490907372552,2,5489,-0.05842161895938008
Raja Rajeshwari Nagar,2 BHK,1240.0,2.0,1.7264826967848297,2,4295,-1.4993278513334825
Hulimavu,2 BHK,1255.0,2.0,1.8195439355418688,2,5258,-0.3371899101473345
Tumkur Road,3 BHK,1789.0,3.0,1.9912260756924949,3,5477,-0.07290308863148161
other,2 BHK,1155.0,2.0,1.7481880270062005,2,4848,-0.8319734572774702
R.T. Nagar,2 BHK,1235.0,2.0,1.8129133566428555,2,5263,-0.33115596445062556
Yelahanka,4 Bedroom,2675.0,4.0,2.146128035678238,4,5233,-0.3673596386308794
CV Raman Nagar,2 BHK,1025.0,2.0,1.6989700043360187,2,4878,-0.7957697830972164
Raja Rajeshwari Nagar,3 BHK,1395.0,2.0,1.8573324964312685,3,5161,-0.45424845666348856
Rachenahalli,3 BHK,1530.0,2.0,1.8715729355458788,3,4862,-0.8150784093266851
Dodda Nekkundi,3 BHK,1252.0,2.0,1.8512583487190752,3,5670,0.16000721526148468
Choodasandra,3 BHK,1220.0,3.0,1.7481880270062005,3,4590,-1.143325055227653
Bisuvanahalli,3 BHK,1180.0,2.0,1.7781512503836436,3,5084,-0.5471712203928067
Kaggadasapura,2 BHK,1035.0,2.0,1.6580113966571124,2,4396,-1.3774421482599613
EPIP Zone,4 BHK,3360.0,5.0,2.3521825181113627,4,6696,1.3981728722261655
Kathriguppe,3 BHK,1300.0,3.0,1.8920389203412915,3,5999,0.557040842104935
Kanakpura Road,3 BHK,1100.0,3.0,1.7240299729355977,3,4815,-0.8717974988757494
Whitefield,2 BHK,1216.0,2.0,1.9242792860618816,2,6907,1.6528053806272842
other,2 BHK,1450.0,2.0,1.7967824117013078,2,4319,-1.4703649119892792
Gottigere,3 BHK,1385.0,3.0,1.806179973983887,3,4620,-1.1071213810473992
Hebbal,3 BHK,1586.0,3.0,1.954242509439325,3,5674,0.16483437181885185
other,2 BHK,1365.0,3.0,1.7781512503836436,2,4395,-1.378648937399303
Whitefield,4 BHK,2882.0,5.0,2.3096301674258988,4,7078,1.8591663234547309
Sarjapur  Road,3 BHK,1750.0,3.0,1.99563519459755,3,5657,0.14431895645004134
Kudlu,2 BHK,1143.0,2.0,1.7403626894942439,2,4811,-0.8766246554331165
Hennur Road,3 BHK,1936.0,3.0,2.0718820073061255,3,6095,0.6728925994817472
other,3 BHK,1402.0,2.0,1.9294189257142926,3,6062,0.633068557883468
Kalyan nagar,4 BHK,2422.0,3.0,2.1760912590556813,4,6193,0.7911579351372431
Sarjapur  Road,2 BHK,1145.0,2.0,1.792391689498254,2,5414,-0.14893080441001463
Somasundara Palya,3 BHK,1575.0,3.0,1.8325089127062364,3,4317,-1.4727784902679628
Bannerghatta Road,3 Bedroom,9000.0,4.0,2.591064607026499,3,4333,-1.4534698640384942
Kothanur,3 BHK,1583.0,3.0,1.8813846567705728,3,4807,-0.8814518119904837
Kanakpura Road,2 BHK,700.0,2.0,1.5438198051426577,2,4997,-0.6521618755155428
Thubarahalli,2 BHK,1085.0,2.0,1.845098040014257,2,6451,1.102509533087426
Horamavu Agara,2 BHK,1169.0,2.0,1.806179973983887,2,5474,-0.07652345604950699
other,3 BHK,1550.0,3.0,1.8750612633917,3,4838,-0.8440413486708881
Kaval Byrasandra,2 BHK,997.0,2.0,1.724275869600789,2,5315,-0.26840292920485226
ISRO Layout,2 BHK,1000.0,2.0,1.7781512503836436,2,6000,0.5582476312442768
KR Puram,2 Bedroom,1000.0,2.0,1.7781512503836436,2,6000,0.5582476312442768
Sarjapur  Road,3 Bedroom,1500.0,3.0,1.9444826721501687,3,5866,0.39653788657247635
Lakshminarayana Pura,2 BHK,1165.0,2.0,1.8750612633917,2,6437,1.085614485136641
Kasavanhalli,3 BHK,1787.0,3.0,2.089905111439398,3,6883,1.623842441283081
Raja Rajeshwari Nagar,3 BHK,1288.0,2.0,1.845098040014257,3,5434,-0.12479502162317876
Channasandra,3 Bedroom,1200.0,3.0,1.8310374856400253,3,5647,0.1322510650566234
Electronic City,3 BHK,1500.0,2.0,1.8920946026904804,3,5200,-0.40718368022915863
Ambalipura,2 BHK,1230.0,2.0,1.8211858826088454,2,5386,-0.1827209003115849
Marathahalli,1 BHK,780.0,1.0,1.7403626894942439,1,7051,1.8265830166925026
Bannerghatta Road,2 BHK,1220.0,2.0,1.9030899869919435,2,6557,1.230429181857656
Akshaya Nagar,3 BHK,1690.0,3.0,1.9294189257142926,3,5029,-0.6135446230566054
Bannerghatta Road,2 BHK,1130.0,2.0,1.8920946026904804,2,6902,1.646771434930575
Electronic City,2 BHK,1213.0,2.0,1.7732011423563445,2,4890,-0.7812883134251148
Kengeri,2 BHK,900.0,2.0,1.6532125137753437,2,5000,-0.6485415080975174
Panathur,2 BHK,1199.0,2.0,1.9294189257142926,2,7089,1.8724410039874906
other,4 Bedroom,5000.0,4.0,2.462397997898956,4,5800,0.31688980337591793
Uttarahalli,1 BHK,661.0,1.0,1.5563025007672873,1,5446,-0.11031355195107723
Marathahalli,3 BHK,1710.0,3.0,2.0,3,5847,0.3736088929249822
Kengeri Satellite Town,2 BHK,1030.0,2.0,1.6989700043360187,2,4854,-0.8247327224414194
Choodasandra,3 BHK,1220.0,3.0,1.7481880270062005,3,4590,-1.143325055227653
Marathahalli,3 BHK,1530.0,3.0,1.866287339084195,3,4803,-0.8862789685478509
Ramamurthy Nagar,2 Bedroom,1200.0,2.0,1.8920946026904804,2,6500,1.161642200915174
Nagarbhavi,1 BHK,300.0,1.0,1.3010299956639813,1,6666,1.3619691980459117
Green Glen Layout,3 BHK,1751.0,2.0,2.060697840353612,3,6567,1.242497073251074
Panathur,2 BHK,1255.0,2.0,1.8976270912904414,2,6294,0.9130436382107643
Whitefield,3 BHK,1778.0,3.0,2.0863598306747484,3,6861,1.5972930802175616
Hennur Road,2 BHK,1480.0,2.0,1.8129133566428555,2,4391,-1.3834760939566701
Marathahalli,2 BHK,1358.0,2.0,1.9084850188786497,2,5964,0.5148032222279721
Electronics City Phase 1,1 BHK,580.0,1.0,1.4313637641589874,1,4655,-1.0648837611704365
Choodasandra,2 BHK,1197.0,2.0,1.7993405494535817,2,5263,-0.33115596445062556
Lingadheeranahalli,3 BHK,1705.0,3.0,2.041392685158225,3,6451,1.102509533087426
Hoodi,2 BHK,1132.0,2.0,1.8318697742805017,2,5998,0.5558340529655932
other,2 BHK,814.0,2.0,1.7403626894942439,2,6756,1.4705802205866731
Electronic City,3 BHK,1575.0,3.0,1.954242509439325,3,5714,0.21310593739252362
Pattandur Agrahara,2 BHK,1302.0,2.0,1.8195439355418688,2,5069,-0.5652730574829337
other,2 BHK,830.0,2.0,1.568201724066995,2,4457,-1.3038280107601117
Electronic City,1 RK,435.0,1.0,1.290034611362518,1,4482,-1.2736582822765667
Kasavanhalli,2 BHK,1090.0,2.0,1.7767011839884108,2,5486,-0.06204198637740546
Thanisandra,3 BHK,1922.0,3.0,2.0253058652647704,3,5515,-0.02704510133649343
Thanisandra,2 BHK,965.0,2.0,1.8260748027008264,2,6943,1.6962497896435886
Mysore Road,2 BHK,883.0,2.0,1.6122539060964374,2,4637,-1.0866059656785887
Harlur,2 BHK,1197.0,2.0,1.8976270912904414,2,6599,1.2811143257100115
Vijayanagar,3 BHK,1749.0,3.0,2.0681858617461617,3,6689,1.389725348250773
Kasavanhalli,3 BHK,1691.0,3.0,2.0170333392987803,3,6150,0.7392660021455459
Electronic City,3 BHK,1449.0,3.0,2.0,3,6901,1.6455646457912334
Whitefield,2 BHK,1400.0,2.0,1.9030899869919435,2,5714,0.21310593739252362
other,2 BHK,1100.0,2.0,1.6812412373755872,2,4363,-1.4172661898582404
other,3 BHK,1230.0,2.0,1.7284349509742547,3,4350,-1.4329544486696837
7th Phase JP Nagar,3 BHK,1450.0,3.0,2.0,3,6896,1.6395307000945243
Haralur Road,3 BHK,1810.0,3.0,2.100370545117563,3,6961,1.717971994151741
Vittasandra,2 BHK,1246.0,2.0,1.7944880466591695,2,5000,-0.6485415080975174
Brookefield,3 BHK,1420.0,3.0,1.9294189257142926,3,5985,0.5401457941541499
Old Airport Road,4 BHK,2658.0,5.0,2.271841606536499,4,7035,1.8072743904630337
other,3 BHK,1450.0,2.0,1.9523080096621253,3,6179,0.774262887186458
other,2 BHK,1367.0,2.0,1.792391689498254,2,4535,-1.2096984578914518
Kadugodi,3 BHK,1711.0,3.0,1.8750612633917,3,4383,-1.3931304070714046
Kaggalipura,2 BHK,950.0,2.0,1.6720978579357175,2,4947,-0.7125013324826326
Kanakpura Road,2 BHK,1225.0,2.0,1.7781512503836436,2,4897,-0.7728407894497222
TC Palaya,3 Bedroom,1200.0,2.0,1.8195439355418688,3,5500,-0.04514693842662034
other,2 BHK,1340.0,2.0,1.8864907251724818,2,5746,0.251723189851461
Balagere,2 BHK,1205.0,2.0,1.845098040014257,2,5809,0.3277509056299941
Jalahalli East,3 BHK,1300.0,2.0,1.7993405494535817,3,4846,-0.8343870355561538
Bellandur,2 BHK,1051.0,2.0,1.7781512503836436,2,5708,0.20586520255647286
other,3 BHK,1745.0,3.0,1.8864907251724818,3,4412,-1.3581335220304924
other,3 BHK,1665.0,3.0,2.0211892990699383,3,6306,0.9275251078828658
Kanakpura Road,3 BHK,1868.0,3.0,2.0530784434834195,3,6049,0.6173802990720246
Anandapura,3 Bedroom,640.0,3.0,1.6532125137753437,3,7031,1.8024472339056665
other,2 BHK,1210.0,2.0,1.8808135922807914,2,6280,0.8961485902599792
Ambalipura,2 BHK,1351.0,2.0,1.8864907251724818,2,5699,0.1950041003023967
Kanakpura Road,2 BHK,1339.0,2.0,1.792391689498254,2,4630,-1.0950534896539812
Rachenahalli,3 BHK,1530.0,2.0,1.8721562727482928,3,4869,-0.8066308853512925
7th Phase JP Nagar,3 BHK,1350.0,3.0,1.7634279935629373,3,4296,-1.4981210621941405
Old Madras Road,2 BHK,935.0,2.0,1.6532125137753437,2,4812,-0.8754178662937747
Attibele,3 Bedroom,1350.0,3.0,1.9294189257142926,3,6296,0.9154572164894479
Hennur Road,3 BHK,1590.0,3.0,1.9845273133437926,3,6069,0.6415160818588606
other,3 BHK,1286.0,3.0,1.8260748027008264,3,5209,-0.39632257797508247
Harlur,3 BHK,1749.0,3.0,2.0492180226701815,3,6403,1.04458365439902
other,2 BHK,1065.0,2.0,1.7634279935629373,2,5446,-0.11031355195107723
Haralur Road,3 BHK,1520.0,2.0,1.9822712330395684,3,6315,0.9383862101369419
HBR Layout,2 BHK,1004.0,2.0,1.6901960800285136,2,4880,-0.7933562048185328
Thanisandra,2 BHK,1098.0,2.0,1.8692317197309762,2,6739,1.4500648052178626
Bellandur,3 BHK,1450.0,3.0,1.8325089127062364,3,4689,-1.0238529304328154
Yelahanka,1 BHK,654.0,1.0,1.568201724066995,1,5657,0.14431895645004134
Vijayanagar,2 BHK,1046.0,2.0,1.8750612633917,2,7170,1.970190924274176
Bhoganhalli,3 BHK,1610.0,3.0,1.927010868975651,3,5250,-0.3468442232620689
Doddakallasandra,3 BHK,2493.0,3.0,2.060697840353612,3,4612,-1.1167756941621336
Ramagondanahalli,2 BHK,1151.0,2.0,1.7032913781186614,2,4387,-1.3883032505140374
Electronic City,2 BHK,1125.0,2.0,1.7634279935629373,2,5155,-0.4614891914995393
1st Block Jayanagar,2 BHK,1000.0,3.0,1.7781512503836436,2,6000,0.5582476312442768
Bommanahalli,3 BHK,1850.0,3.0,1.954242509439325,3,4864,-0.8126648310480015
Harlur,2 BHK,1174.0,2.0,1.8750612633917,2,6388,1.026481817308893
Kadugodi,2 BHK,1314.0,2.0,1.8920946026904804,2,5936,0.4810131263264019
Kaggadasapura,2 BHK,1010.0,2.0,1.7403626894942439,2,5445,-0.11152034109041903
Shivaji Nagar,2 Bedroom,2200.0,2.0,2.041392685158225,2,5000,-0.6485415080975174
other,3 BHK,1636.0,3.0,1.9867717342662448,3,5929,0.47256560235100936
5th Phase JP Nagar,5 BHK,2500.0,5.0,2.041392685158225,5,4400,-1.372614991702594
Sarjapur  Road,2 BHK,1067.0,2.0,1.7781512503836436,2,5623,0.10328812571242034
Kanakpura Road,2 BHK,1366.0,2.0,1.919078092376074,2,6076,0.6499636058342532
Jigani,3 BHK,1250.0,3.0,1.7634279935629373,3,4640,-1.0829855982605634
Badavala Nagar,3 BHK,1494.0,2.0,1.9756615331810585,3,6328,0.9540744689483852
Vijayanagar,1 BHK,606.0,1.0,1.6020599913279623,1,6600,1.2823211148493532
Marathahalli,2 BHK,1205.0,2.0,1.8750612633917,2,6224,0.8285683984568387
Old Madras Road,5 BHK,4500.0,7.0,2.4683473304121573,5,6533,1.201466242513453
Vijayanagar,2 BHK,1200.0,2.0,1.792391689498254,2,5166,-0.4482145109667796
Budigere,2 BHK,1139.0,2.0,1.7781512503836436,2,5267,-0.3263288078932584
Green Glen Layout,3 BHK,1530.0,3.0,2.0211892990699383,3,6862,1.5984998693569035
Electronic City,3 BHK,1575.0,3.0,2.0043213737826426,3,6412,1.055444756653096
Akshaya Nagar,3 BHK,1700.0,3.0,1.9030899869919435,3,4705,-1.0045443042033468
Varthur,2 BHK,1090.0,2.0,1.6812412373755872,2,4403,-1.3689946242845685
Akshaya Nagar,3 BHK,1897.0,4.0,1.968482948553935,3,4902,-0.7668068437530132
other,3 Bedroom,1200.0,3.0,1.8573324964312685,3,6000,0.5582476312442768
Kanakpura Road,2 BHK,700.0,2.0,1.6020599913279623,2,5714,0.21310593739252362
Thanisandra,2 BHK,1437.0,2.0,1.8520528086978505,2,4949,-0.710087754203949
Ambedkar Nagar,3 BHK,1856.0,3.0,2.0791812460476247,3,6465,1.1194045810382112
other,3 Bedroom,1500.0,2.0,1.8129133566428555,3,4333,-1.4534698640384942
Hennur Road,2 BHK,1036.0,2.0,1.7741518589547105,2,5738,0.24206887673672667
Marathahalli,3 BHK,1730.0,3.0,2.041392685158225,3,6358,0.990278143128639
Talaghattapura,3 BHK,1804.0,3.0,2.060697840353612,3,6374,1.0095867693581078
7th Phase JP Nagar,2 BHK,1050.0,2.0,1.6989700043360187,2,4761,-0.9369641124002063
Dasarahalli,3 BHK,2100.0,3.0,2.0791812460476247,3,5714,0.21310593739252362
other,2 BHK,1100.0,2.0,1.6720978579357175,2,4272,-1.5270840015383436
Kanakapura,3 BHK,1254.0,2.0,1.845098040014257,3,5582,0.053809770999406786
Electronics City Phase 1,2 BHK,940.0,2.0,1.6901960800285136,2,5212,-0.39270221055705706
BTM 2nd Stage,2 BHK,1280.0,2.0,1.9030899869919435,2,6250,0.8599449160797253
Whitefield,4 BHK,2155.0,3.0,2.0969100130080562,4,5800,0.31688980337591793
Sarjapur  Road,5 Bedroom,3200.0,5.0,2.146128035678238,5,4375,-1.4027847201861388
Kasavanhalli,4 BHK,4260.0,4.0,2.4345689040341987,4,6384,1.0216546607515258
other,3 BHK,1388.0,3.0,1.845035993513415,3,5042,-0.5978563642451621
Whitefield,1 RK,905.0,1.0,1.7160033436347992,1,5745,0.2505164007121192
Uttarahalli,3 BHK,1390.0,2.0,1.7864674767402824,3,4400,-1.372614991702594
Sahakara Nagar,2 BHK,1160.0,2.0,1.7403626894942439,2,4741,-0.9610998951870422
Seegehalli,4 BHK,2800.0,4.0,2.146128035678238,4,5000,-0.6485415080975174
Jigani,3 BHK,1252.0,3.0,1.7993405494535817,3,5031,-0.6111310447779218
Bannerghatta Road,3 BHK,1486.0,3.0,1.9202277114569284,3,5600,0.07553197550755908
Margondanahalli,2 Bedroom,555.0,1.0,1.568201724066995,2,6666,1.3619691980459117
Hebbal,4 BHK,2790.0,4.0,2.296665190261531,4,7096,1.8808885279628833
other,2 BHK,1103.0,2.0,1.7403626894942439,2,4986,-0.6654365560483025
Yelahanka,3 BHK,1465.0,3.0,1.9031442704095387,3,5461,-0.09221171486095031
Yelahanka,3 BHK,1721.0,3.0,1.9077337369976555,3,4698,-1.0129918281787393
other,2 BHK,1100.0,2.0,1.7403626894942439,2,5000,-0.6485415080975174
Varthur,3 BHK,1450.0,3.0,1.8512583487190752,3,4896,-0.774047578589064
Battarahalli,2 BHK,1071.0,2.0,1.792391689498254,2,5788,0.30240833370381637
other,3 BHK,2065.0,3.0,2.113943352306837,3,6295,0.9142504273501061
Kanakpura Road,3 BHK,1800.0,3.0,1.954242509439325,3,5000,-0.6485415080975174
Hormavu,2 BHK,1123.0,2.0,1.7481880270062005,2,4986,-0.6654365560483025
Akshaya Nagar,3 BHK,1884.0,3.0,1.9912260756924949,3,5201,-0.4059768910898168
Lakshminarayana Pura,2 BHK,1145.0,2.0,1.8750612633917,2,6550,1.2219816578822635
